Organisaatio,Y-tunnus,Myöntämisvuosi,Avustus €,Laina €,EAKR-rahoitus €,Tutkimusrahoitus €,Yhteensä €
Warrock Oy,2148892-2,2023,6 000,0,0,0,6 000
Wasa Dredging Oy Ltd,0917477-9,2016,0,356 000,0,0,356 000
Wasa Fools Paradise Oy,3015704-1,2020,10 000,0,0,0,10 000
Wasa KC Oy Ab,2682552-9,2020,40 000,0,0,0,40 000
Wasa Marina Oy,3018434-9,2023,6 000,0,0,0,6 000
WasaGroup Oy,2253159-0,2020,100 000,0,0,0,100 000
WasaPartners Oy Ab,2844774-4,2020,10 000,0,0,0,10 000
Wasapower Oy,0854050-3,2018,6 200,0,0,0,6 200
Wasenco Oy,2655395-7,2015,50 800,0,0,0,50 800
WASH UP Oy,3018090-3,2020,10 000,0,0,0,10 000
WashApp Finland Oy,3250501-1,2022,5 000,0,0,0,5 000
Washworld OY,2749129-2,2022,5 000,0,0,0,5 000
Waste Plastic Oy,2983592-5,2019,6 200,0,0,0,6 200
Wastebook Oy,2990778-1,2019,6 200,0,0,0,6 200
Wastewise Group Oy,2763131-2,2023,335 000,0,0,0,335 000
WasteWise Oy,2951863-9,2020,55 402,0,0,0,55 402
Wateco Oy,2969473-9,2019,6 200,0,0,0,6 200
Water Works Oy,3178645-6,2022,5 000,0,0,0,5 000
Waterix Oy(1848195-7),1848195-7,2010,444 000,0,0,0,444 000
Waterlife Finland Oy,2540087-9,2015,35 900,0,0,0,35 900
WatMan Engineering Ltd Oy,2382293-9,2018,61 200,0,0,0,61 200
WatMan Engineering Ltd Oy,2382293-9,2020,75 000,0,0,0,75 000
Watrec Oy,1837373-7,2018,50 000,0,0,0,50 000
Watrec Oy,1837373-7,2019,280 000,0,0,0,280 000
Watska Group Oy,3239235-2,2024,4 500,0,0,0,4 500
Wattery Oy,3421963-3,2024,0,690 041,0,0,690 041
Watti.com Oy,3250972-5,2022,5 000,0,0,0,5 000
Wattium Oy,2941786-2,2019,6 200,0,0,0,6 200
Wattium Oy,2941786-2,2020,50 000,0,0,0,50 000
Wau Efekti Oy,2949630-2,2020,7 500,0,0,0,7 500
Waucher Finland Oy,2392156-6,2011,65 500,0,0,0,65 500
Waucome Oy,2259116-3,2010,43 000,0,0,0,43 000
WauLandia Oy,2514700-9,2012,64 500,0,0,0,64 500
Waumer Oy,3109190-2,2025,0,133 350,0,0,133 350
wauwaa Oy,2545391-1,2013,91 500,0,0,0,91 500
wauwaa Oy,2545391-1,2014,0,97 000,0,0,97 000
Wavae Oy,2726958-7,2020,100 000,0,0,0,100 000
Wavesum Oy,2211104-3,2012,76 000,0,0,0,76 000
Wavin-Labko Oy,0154311-1,2010,32 054,0,0,0,32 054
Wavin-Labko Oy,0154311-1,2011,32 054,0,0,0,32 054
Wavin-Labko Oy,0154311-1,2012,32 054,0,0,0,32 054
Wavin-Labko Oy,0154311-1,2013,44 707,0,0,0,44 707
Wavin-Labko Oy,0154311-1,2014,10 557,0,0,0,10 557
Wavin-Labko Oy,0154311-1,2015,6 870,0,0,0,6 870
WAW Wellness Oy,2509442-9,2020,10 000,0,0,0,10 000
Way Data Technologies Oy,3478862-5,2025,60 000,0,0,0,60 000
Way2Finland Oy,3221595-4,2021,4 960,0,0,0,4 960
Waymaker Luxury Houseboat Oy,3419926-5,2024,4 500,0,0,0,4 500
Wayment Oy,3163915-7,2020,4 960,0,0,0,4 960
Wayment Oy,3163915-7,2022,30 000,0,0,0,30 000
WayOut Oy,2781348-2,2017,6 200,0,0,0,6 200
WayOut Oy,2781348-2,2020,48 000,0,0,0,48 000
WayStep Consulting Ky,2433983-4,2011,51 000,0,0,0,51 000
WB-Sails Ltd Oy,0761045-0,2017,6 200,0,0,0,6 200
WB-Sails Ltd Oy,0761045-0,2020,100 000,0,0,0,100 000
WCargo Oy,1821718-7,2017,58 300,0,0,0,58 300
WCargo Oy,1821718-7,2020,100 000,0,0,0,100 000
Wcollab Oy,3295651-7,2024,4 500,0,0,0,4 500
WD Racing Oy,0851864-8,2020,11 560,0,0,0,11 560
WD Racing Oy,0851864-8,2022,9 109,0,0,0,9 109
WD Racing Oy,0851864-8,2023,9 677,0,0,0,9 677
We are here Oy,2825913-7,2020,10 000,0,0,0,10 000
WE Certification Oy,2800467-9,2017,50 000,0,0,0,50 000
We Encourage Oy Ltd,3019530-4,2022,5 000,0,0,0,5 000
We Got Talent Oy,2924802-6,2020,45 600,0,0,0,45 600
We Got Talent Oy,2924802-6,2023,66 000,0,0,0,66 000
We Got This Oy,3087974-9,2020,10 000,0,0,0,10 000
We Jazz Oy,2383558-8,2019,1 426,0,0,0,1 426
We Jazz Oy,2383558-8,2020,9 760,0,0,0,9 760
We Jazz Oy,2383558-8,2022,1 368,0,0,0,1 368
We Love Mondays Oy (WLM Oy),2875602-9,2025,10 000,0,0,0,10 000
WE Tech Solutions Oy,2288560-4,2011,72 600,0,0,0,72 600
WE Tech Solutions Oy,2288560-4,2016,10 780,0,0,0,10 780
WE Tech Solutions Oy,2288560-4,2017,20 586,0,0,0,20 586
WE Tech Solutions Oy,2288560-4,2018,14 943,0,0,0,14 943
WE Tech Solutions Oy,2288560-4,2019,25 505,0,0,0,25 505
WE Tech Solutions Oy,2288560-4,2020,245 734,0,0,0,245 734
WE Tech Solutions Oy,2288560-4,2022,9 965,0,0,0,9 965
WE Tech Solutions Oy,2288560-4,2023,75 494,0,0,0,75 494
WE Tech Solutions Oy,2288560-4,2024,15 000,0,0,0,15 000
WE Tech Solutions Oy,2288560-4,2025,10 000,0,0,0,10 000
Wealthrone Oy,3233268-3,2022,5 000,0,0,0,5 000
Wealthy Woman Oy,3109211-2,2020,4 960,0,0,0,4 960
WeAre Solutions Oy,2976585-9,2020,80 000,402 000,0,0,482 000
WeAre Solutions Oy,2976585-9,2025,19 800,0,0,0,19 800
WeAreKonserni Oy,3351635-3,2023,6 000,0,0,0,6 000
WEARIT Finland Oy,2649842-5,2015,0,831 000,0,0,831 000
Weasel Software Oy,2874018-2,2024,40 000,0,0,0,40 000
Web Your Services Oy,2352351-7,2020,50 000,0,0,0,50 000
WEB-VEISTÄMÖ OY,2349368-8,2017,95 600,0,0,0,95 600
WEB-VEISTÄMÖ OY,2349368-8,2020,99 000,0,0,0,99 000
WebAitio Oy,2585462-7,2016,46 000,0,0,0,46 000
WebAitio Oy,2585462-7,2019,6 200,0,0,0,6 200
WebAitio Oy,2585462-7,2020,0,231 000,0,0,231 000
WebAula Oy,2543065-6,2019,6 200,0,0,0,6 200
Webbhuset Finland Oy Ab,2001654-4,2019,6 200,0,0,0,6 200
WebbiNetti S & T Ky,1768421-8,2017,6 200,0,0,0,6 200
Webeye Finland Oy,2932292-7,2019,6 200,0,0,0,6 200
Webeye Finland Oy,2932292-7,2020,10 000,0,0,0,10 000
Webido Oy,2916743-7,2018,56 200,0,0,0,56 200
Webido Oy,2916743-7,2020,35 400,0,0,0,35 400
Webineyes Oy,2433573-7,2019,6 200,0,0,0,6 200
WebLog Finland Oy,2540273-5,2018,6 200,0,0,0,6 200
WebLog Finland Oy,2540273-5,2020,85 000,0,0,0,85 000
Webman Oy,2851436-1,2024,0,126 000,0,0,126 000
Webmie Oy,2315197-9,2011,30 500,0,0,0,30 500
WeBrandSpaces Oy,2886253-4,2018,6 200,0,0,0,6 200
WeBrandSpaces Oy,2886253-4,2020,49 200,0,0,0,49 200
WeBridge Oy,2795751-5,2017,49 950,0,0,0,49 950
Webropol Oy,1773960-2,2010,404 000,0,0,0,404 000
Webropol Oy,1773960-2,2012,296 000,0,0,0,296 000
Webropol Oy,1773960-2,2015,89 000,0,0,0,89 000
Webropol Oy,1773960-2,2019,0,184 000,0,0,184 000
Webropol Oy,1773960-2,2020,99 702,0,0,0,99 702
Webropol Oy,1773960-2,2023,90 000,0,0,0,90 000
Webscale Oy,2562359-7,2017,6 200,0,0,0,6 200
Webscale Oy,2562359-7,2020,100 000,0,0,0,100 000
WebStaff Oy,2149385-2,2010,33 700,0,0,0,33 700
Webtocare Oy,2192358-4,2020,9 960,0,0,0,9 960
WeBuust Oy,2835273-7,2017,48 700,0,0,0,48 700
WeBuust Oy,2835273-7,2018,0,245 000,0,0,245 000
WeBuust Oy,2835273-7,2019,0,277 600,0,0,277 600
WeBuust Oy,2835273-7,2020,10 000,0,0,0,10 000
Webwarden Oy,3360403-8,2023,6 000,0,0,0,6 000
weCan5 Oy,2082238-6,2018,0,197 400,0,0,197 400
WeChabit Oy,3119055-6,2020,4 960,0,0,0,4 960
Weckman Steel Oy,0164205-6,2018,80 000,0,0,0,80 000
Weckman Steel Oy,0164205-6,2020,106 800,0,0,0,106 800
Weckman Steel Oy,0164205-6,2021,10 200,0,0,0,10 200
Weckman Steel Oy,0164205-6,2022,29 810,0,0,0,29 810
Weckman Steel Oy,0164205-6,2023,14 400,0,0,0,14 400
WeDev OY,3189429-7,2022,5 000,0,0,0,5 000
Weecos Oy,2484719-3,2012,41 500,0,0,0,41 500
Weecos Oy,2484719-3,2017,50 000,0,0,0,50 000
Weecos Oy,2484719-3,2018,0,140 000,0,0,140 000
Weeefiner Oy,2828241-7,2018,6 200,0,0,0,6 200
Weeefiner Oy,2828241-7,2022,102 500,0,0,0,102 500
Weeefiner Oy,2828241-7,2024,664 250,0,0,0,664 250
Weegos Oy,2539883-6,2014,81 000,0,0,0,81 000
WeekendBee Oy,2918023-6,2020,60 000,0,0,0,60 000
WeeMeet Oy,3399097-9,2024,4 500,0,0,0,4 500
Wega Advisors Oy,2497816-9,2013,84 000,0,0,0,84 000
Wega Advisors Oy,2497816-9,2017,50 000,0,0,0,50 000
Wega Enviro Oy,2571598-5,2014,31 000,0,0,0,31 000
Wega Group Oy,2497816-9,2020,107 732,0,0,0,107 732
WEGAN Group Oy,3116490-5,2021,50 000,0,0,0,50 000
WegaSales Oy,2520856-1,2020,100 000,0,0,0,100 000
Weggo Oy,2936903-9,2020,100 000,0,0,0,100 000
WeHost Oy,2872732-4,2020,88 156,0,0,0,88 156
Weide Oy,2469058-7,2020,10 000,0,0,0,10 000
Weightlocker Oy,2383359-0,2015,32 000,0,0,0,32 000
Weijon kioski Oy,2940225-7,2020,10 000,0,0,0,10 000
Weikko Trading Oy,2896169-8,2018,6 200,0,0,0,6 200
Weikko Trading Oy,2896169-8,2020,10 000,0,0,0,10 000
Weirdly Ever After Oy,3507855-3,2025,1 376,0,0,0,1 376
Weivi Oy,3300840-4,2025,60 000,0,0,0,60 000
Wejami Oy,3020961-4,2019,6 200,0,0,0,6 200
Welapro Oy,2721390-3,2017,50 580,0,0,0,50 580
Welapro Oy,2721390-3,2018,0,180 000,0,0,180 000
Welas Oy Ltd,2261734-3,2020,100 000,0,0,0,100 000
Welas Oy Ltd,2261734-3,2021,210 000,0,0,0,210 000
WeldHelp Oy,3139028-3,2024,4 500,0,0,0,4 500
Weldi Oy,0856635-9,2020,75 760,0,0,0,75 760
Weldmec Marine Ab,1654249-6,2017,68 600,0,0,0,68 600
Weldmec Marine Ab,1654249-6,2020,100 000,0,0,0,100 000
WeldOne Oy,2144235-0,2022,7 334,0,0,0,7 334
Weldsys Oy,2480709-5,2020,100 000,0,0,0,100 000
Welhofilmi Oy,2179761-0,2022,1 839,0,0,0,1 839
Welhofilmi Oy,2179761-0,2023,2 972,0,0,0,2 972
Welitech Oy,2626972-9,2014,6 600,0,0,0,6 600
Well Al Oy,3108841-2,2020,54 960,0,0,0,54 960
Well3 Oy,2975797-1,2020,32 400,0,0,0,32 400
Wellbeing cart Oy,2762422-7,2017,35 800,0,0,0,35 800
wellbeing factory oy,2086775-2,2020,4 960,0,0,0,4 960
Wellbeing365 Oy,3018047-9,2022,5 888,0,0,0,5 888
WellCare Solutions Oy,2709252-3,2018,56 200,0,0,0,56 200
WellCare Solutions Oy,2709252-3,2020,10 000,0,0,0,10 000
WellCast Oy,2730217-2,2016,6 200,0,0,0,6 200
Welldone Building Company Oy,1549729-1,2016,6 200,0,0,0,6 200
Welldone Group Oy,2957348-6,2020,10 000,0,0,0,10 000
Welldone Group Oy,2957348-6,2021,4 960,0,0,0,4 960
Welldone L.R. Oy,1040602-0,2020,100 000,0,0,0,100 000
WellEdu Fennica Oy,2720043-2,2016,50 000,0,0,0,50 000
WellEdu Fennica Oy,2720043-2,2019,0,257 000,0,0,257 000
WellEdu Fennica Oy,2720043-2,2020,27 979,0,0,0,27 979
Wellfarma Oy,3371038-3,2023,6 000,0,0,0,6 000
Wellmedic Oy Ab,3132484-1,2020,4 960,0,0,0,4 960
Wellmind Terveys Oy,2120483-8,2023,6 000,0,0,0,6 000
Wellness & Training Saari Oy,3165772-6,2023,6 000,0,0,0,6 000
Wellness Editorial Inc Oy,3096813-5,2020,4 960,0,0,0,4 960
Wellness Engineering Oy,2563375-2,2020,76 800,0,0,0,76 800
Wellness Foundry Holding Oy,2204392-5,2010,250 000,0,0,0,250 000
Wellness Foundry Holding Oy,2204392-5,2011,329 000,0,0,0,329 000
Wellness Foundry Holding Oy,2204392-5,2012,250 000,0,0,0,250 000
Wellness Foundry Holding Oy,2204392-5,2013,0,99 700,0,0,99 700
Wellness Foundry Holding Oy,2204392-5,2014,49 709,0,0,0,49 709
Wellness Foundry Holding Oy,2204392-5,2015,41 379,0,0,0,41 379
Wellness Foundry Holding Oy,2204392-5,2017,50 000,0,0,0,50 000
Wellness Foundry Holding Oy,2204392-5,2020,100 000,0,0,0,100 000
Wellness Kartano Oy,3204277-4,2024,4 500,0,0,0,4 500
Wellness Keltanen Oy,2830653-8,2020,10 000,0,0,0,10 000
Wellness Sentteri Oy,1880099-7,2020,9 600,0,0,0,9 600
Wellness Tools Group Oy,2817331-7,2021,6 000,0,0,0,6 000
Wellness Warehouse Engine Oy,2733411-5,2016,50 000,0,0,0,50 000
Wellness4you Ky,2132080-4,2020,4 960,0,0,0,4 960
Wello Oy,2186454-5,2013,0,2 740 000,0,0,2 740 000
Wello Oy,2186454-5,2014,0,2 600 000,0,0,2 600 000
Wello Oy,2186454-5,2018,148 000,0,0,0,148 000
Wello Oy,2186454-5,2020,100 000,955 700,0,0,1 055 700
WellO2 Oy,1627355-6,2020,90 240,895 700,0,0,985 940
WellO2 Oy,1627355-6,2021,63 600,0,0,0,63 600
Wellpack Oy,2545188-7,2020,100 000,0,0,0,100 000
Wellpro Impact Solutions Oy,3227015-2,2022,50 000,0,0,0,50 000
Wellquip Oy,1744911-1,2010,26 812,898 000,0,0,924 812
Wellquip Oy,1744911-1,2012,942 697,903 000,0,0,1 845 697
Wellquip Oy,1744911-1,2015,0,0,0,0,0
Wellship Oy,2638202-7,2019,3 248,0,0,0,3 248
WellStock Oy,2754229-9,2020,10 000,0,0,0,10 000
Welltube Oy,3236632-2,2022,5 000,0,0,0,5 000
WellWorks Oy,1034412-2,2020,4 960,0,0,0,4 960
Welmu International Oy,2417770-8,2011,30 000,0,0,0,30 000
Welmu International Oy,2417770-8,2012,0,133 000,0,0,133 000
Welmu International Oy,2417770-8,2017,0,201 600,0,0,201 600
Welner Oy,2623505-1,2017,6 200,0,0,0,6 200
Welonbo Oy,2853276-2,2019,6 200,0,0,0,6 200
WELTEK SUKELLUS OY,2148197-4,2018,6 200,0,0,0,6 200
Weltti Oy,2910531-6,2018,6 200,0,0,0,6 200
Wemasto Oy,2116835-5,2020,78 690,0,0,0,78 690
Wemasto Oy,2116835-5,2023,8 448,0,0,0,8 448
Wemmel Oy,1739464-0,2020,10 000,0,0,0,10 000
Wenda Oy,0996778-7,2018,6 200,0,0,0,6 200
Wenda Oy,0996778-7,2020,109 600,0,0,0,109 600
Wenda Oy,0996778-7,2023,40 000,0,0,0,40 000
Wendecon Oy,2082239-4,2017,86 000,0,0,0,86 000
Wendell Partners Oy,2990951-7,2020,38 320,0,0,0,38 320
Wendre Finland Oy,2485849-0,2020,100 000,0,0,0,100 000
Wennstrom Fuel Systems Oy,0965292-9,2020,74 400,0,0,0,74 400
Weplan Oy Ab,2582381-2,2020,10 000,0,0,0,10 000
Werannas Oy,2416027-9,2018,1 195,0,0,0,1 195
WeRate Oy,3266878-5,2024,4 500,0,0,0,4 500
Werka kehitys Oy,2290620-9,2020,10 000,0,0,0,10 000
Werklig Oy,2201114-9,2020,94 000,0,0,0,94 000
Wermundsen Oy,0808239-7,2013,100 000,0,0,0,100 000
Werner Söderström Osakeyhtiö,1522079-4,2010,50 646,0,0,0,50 646
Werner Söderström Osakeyhtiö,1522079-4,2011,22 050,0,0,0,22 050
WES Group Oy,3156032-6,2021,4 960,0,0,0,4 960
Wesain Oy,2347025-9,2020,100 000,0,0,0,100 000
Wesentra Oy,2711459-3,2017,6 200,0,0,0,6 200
Wesentra Oy,2711459-3,2020,10 000,0,0,0,10 000
West Care Finland Oy,1599555-7,2022,5 000,0,0,0,5 000
West Chark Oy Ab,1660847-5,2012,35 000,0,0,0,35 000
West Coast Burger Oy,2720061-9,2020,10 000,0,0,0,10 000
West Coast Road Masters Oy,2474532-2,2021,80 000,0,0,0,80 000
West Coast Road Masters Oy,2474532-2,2022,5 370,0,0,0,5 370
West Coast Seaservice Oy Ltd,2072041-9,2020,100 000,0,0,0,100 000
West Coast Seaservice Oy Ltd,2072041-9,2023,6 000,0,0,0,6 000
West Coast Voice Oy,2696049-9,2020,10 000,0,0,0,10 000
West Creative Oy,2829759-8,2020,17 600,0,0,0,17 600
West Express Oy,1563828-5,2019,2 960,0,0,0,2 960
West Kitchen Oy,1904032-8,2020,76 800,0,0,0,76 800
West Rakenne Oy,3256812-7,2023,6 000,0,0,0,6 000
West Welding Oy,2380653-3,2020,100 000,0,0,0,100 000
West Welding Oy,2380653-3,2022,5 028,0,0,0,5 028
Westas Raunio Oy,0134275-8,2019,8 000,0,0,0,8 000
Westecon Oy,2769621-2,2020,52 320,0,0,0,52 320
Westend Musical Instruments Ltd Oy,2366448-3,2011,0,0,0,0,0
Westend Musical Instruments Ltd Oy,2366448-3,2017,6 200,0,0,0,6 200
Westend Musical Instruments Ltd Oy,2366448-3,2019,50 000,0,0,0,50 000
Westend Musical Instruments Ltd Oy,2366448-3,2020,25 200,0,0,0,25 200
Western Sub Oy,3099645-1,2020,10 000,0,0,0,10 000
Western Systems Oy,0424516-0,2020,100 000,0,0,0,100 000
WestInvest K3 Oy,2032329-6,2022,113 320,0,0,0,113 320
Westmac Oy,1599396-5,2020,10 000,0,0,0,10 000
Westmet Oy,2501989-1,2020,100 000,0,0,0,100 000
Westnokka Oy,2800004-5,2020,10 000,0,0,0,10 000
Weston Group Oy,2692304-9,2020,100 000,0,0,0,100 000
Weston Sähkö Oy,2784957-3,2020,84 000,0,0,0,84 000
Westport Finland Oy,2621205-2,2017,56 200,0,0,0,56 200
Westsafety Oy,2570359-7,2020,72 704,0,0,0,72 704
Westside Events Oy,2778206-5,2020,10 000,0,0,0,10 000
Westside Imports Oy,0919693-5,2014,40 000,0,0,0,40 000
Westside Imports Oy,0919693-5,2015,56 675,0,0,0,56 675
Westside Imports Oy,0919693-5,2016,42 900,0,0,0,42 900
Wet&Lock Oy,2869933-5,2018,6 200,0,0,0,6 200
Wetend Technologies Oy,1643571-1,2012,775 000,0,0,0,775 000
Wetend Technologies Oy,1643571-1,2016,26 090,0,0,0,26 090
Wetend Technologies Oy,1643571-1,2018,72 539,0,0,0,72 539
Wetend Technologies Oy,1643571-1,2019,6 870,0,0,0,6 870
Wetera Capital Oy,2139699-9,2020,26 400,0,0,0,26 400
Wetler Oy,2625372-7,2020,10 000,0,0,0,10 000
Wetteri Oy,1814605-9,2019,52 385,0,0,0,52 385
weVision Oy,2488322-3,2017,56 195,0,0,0,56 195
Wexma Oy,2385646-9,2015,49 900,0,0,0,49 900
Wexma Oy,2385646-9,2018,6 200,0,0,0,6 200
Wexon Oy,1030116-5,2020,10 000,0,0,0,10 000
Wezid oy,2686241-8,2015,48 800,0,0,0,48 800
WFN Water for Need Oy Ltd,2295275-8,2020,50 000,0,0,0,50 000
"WHAT'S NEXT CONSULTING OY",2157036-0,2020,10 000,0,0,0,10 000
Whatevergroup Oy,2391357-4,2020,67 200,0,0,0,67 200
Whatevergroup Oy,2391357-4,2021,471 300,0,0,0,471 300
Whatevergroup Oy,2391357-4,2022,52 868,0,0,0,52 868
Whatevergroup Oy,2391357-4,2023,1 868,0,0,0,1 868
Whatevergroup Oy,2391357-4,2024,1 508,0,0,0,1 508
Whatevergroup Oy,2391357-4,2025,524 748,0,0,0,524 748
Wheel Energy Oy,2489270-1,2016,50 000,0,0,0,50 000
Wheel Energy Oy,2489270-1,2020,30 300,0,0,0,30 300
WheelQ Oy,2553764-8,2016,0,213 000,0,0,213 000
WheelQ Oy,2553764-8,2018,300 000,0,0,0,300 000
WheelQ Oy,2553764-8,2019,250 000,0,0,0,250 000
WheelQ Oy,2553764-8,2020,100 000,750 000,0,0,850 000
WheelQ Oy,2553764-8,2025,122 520,0,0,0,122 520
Wheslyn Group Oy,2131329-2,2013,80 900,0,0,0,80 900
Wheslyn Group Oy,2131329-2,2016,80 000,0,0,0,80 000
Wheslyn Group Oy,2131329-2,2017,21 720,0,0,0,21 720
Wheslyn Group Oy,2131329-2,2018,50 400,858 000,0,0,908 400
WHG Equine Sport Performance Oy,3091516-4,2020,10 000,0,0,0,10 000
WhileOnTheMove Oy,2351407-1,2011,0,107 000,0,0,107 000
WhileOnTheMove Oy,2351407-1,2013,0,148 000,0,0,148 000
WhileOnTheMove Oy,2351407-1,2020,95 120,0,0,0,95 120
Whistle Group Oy,3285740-4,2023,6 000,0,0,0,6 000
White Apple Fashion Oy,2699275-7,2020,8 000,0,0,0,8 000
White Cloud Oy,2968492-8,2019,6 200,0,0,0,6 200
White Cloud Oy,2968492-8,2020,10 000,0,0,0,10 000
White Forest Oy,2467829-7,2020,108 606,0,0,0,108 606
White Hat Oy,2597663-2,2022,5 000,0,0,0,5 000
White Label Company Oy,2755355-3,2020,99 264,0,0,0,99 264
WHITE MOOSE Experience Oy,3272133-9,2022,5 000,0,0,0,5 000
White Socks Collective Osuuskunta,3244227-6,2023,6 000,0,0,0,6 000
White Socks Collective Oy,3244227-6,2025,60 000,0,0,0,60 000
White Spot Oy,2548580-9,2016,6 200,0,0,0,6 200
White Whale Capital Oy,3095626-5,2023,6 000,0,0,0,6 000
White Whale Capital Oy,3095626-5,2024,52 537,0,0,0,52 537
WhiteNight Lighting Oy,2540622-6,2020,6 492,0,0,0,6 492
Whitepoint Digital Oy,2904870-2,2018,49 940,0,0,0,49 940
Whitepoint Digital Oy,2904870-2,2020,10 000,0,0,0,10 000
Whitepoint Digital Oy,2904870-2,2023,6 000,0,0,0,6 000
WHITEPOINT OPTICS OY,2825347-2,2018,50 000,0,0,0,50 000
WHITEPOINT OPTICS OY,2825347-2,2020,110 000,0,0,0,110 000
WHITEPOINT OPTICS OY,2825347-2,2021,0,455 000,0,0,455 000
WHITEPOINT OPTICS OY,2825347-2,2022,250 000,0,0,0,250 000
WHITEPOINT OPTICS OY,2825347-2,2023,250 000,0,0,0,250 000
WHITEPOINT OPTICS OY,2825347-2,2024,0,750 000,0,0,750 000
Whitepoint Oy,2632916-2,2015,35 370,0,0,0,35 370
Whitepoint Oy,2632916-2,2016,0,141 000,0,0,141 000
Whitepoint Oy,2632916-2,2017,200 000,0,0,0,200 000
Whitestone Oy,1660817-6,2016,6 200,0,0,0,6 200
Whitestone Oy,1660817-6,2020,110 000,0,0,0,110 000
WhiteWater Oy,1953644-6,2020,10 000,0,0,0,10 000
WHM Innovations Oy Ltd,2574797-9,2013,49 800,0,0,0,49 800
WHM Innovations Oy Ltd,2574797-9,2014,50 000,0,0,0,50 000
Whoever Oy,3330118-4,2023,6 000,0,0,0,6 000
Whoosh Enterprises Oy,3166542-7,2020,4 960,0,0,0,4 960
whostr Oy,2652202-6,2014,50 000,0,0,0,50 000
Why Not Brothers Oy,2861652-8,2019,6 070,0,0,0,6 070
Whynot Grow Oy,2666723-3,2017,6 200,0,0,0,6 200
WhyPrint Oy Ab,0824433-3,2013,49 000,0,0,0,49 000
WhyPrint Oy Ab,0824433-3,2016,49 980,0,0,0,49 980
Wiamatic Oy,2771371-3,2017,50 000,0,0,0,50 000
Wibe Academy Oy,2618131-3,2017,0,200 000,0,0,200 000
Wibe Wellbeing Solutions Oy,2618131-3,2016,49 900,145 000,0,0,194 900
WIC Systems Oy,1789966-5,2016,92 600,0,0,0,92 600
WIC Systems Oy,1789966-5,2018,106 000,0,0,0,106 000
WIC Systems Oy,1789966-5,2020,94 000,0,0,0,94 000
WICAB OY,2599288-6,2020,26 400,0,0,0,26 400
Wicetec Oy,2602564-4,2014,37 600,0,0,0,37 600
Wicetec Oy,2602564-4,2016,24 000,296 000,0,0,320 000
Wicetec Oy,2602564-4,2019,0,182 800,0,0,182 800
Wicetec Oy,2602564-4,2020,302 000,0,0,0,302 000
Wicetec Oy,2602564-4,2022,5 370,0,0,0,5 370
Wicetec Oy,2602564-4,2024,6 300,0,0,0,6 300
WICIOT Oy,2770233-6,2016,6 200,0,0,0,6 200
WICIOT Oy,2770233-6,2020,31 000,0,0,0,31 000
Wide Angle Production V&M Oy,1053940-5,2020,9 600,0,0,0,9 600
Wide Clean Oy,3123889-8,2020,4 960,0,0,0,4 960
Wide Import Oy,2572113-8,2022,5 000,0,0,0,5 000
Widecon Oy,2697763-7,2023,6 000,0,0,0,6 000
Wideflow Oy,3297892-7,2023,0,0,0,0,0
Wideflow Oy,3297892-7,2024,60 000,0,0,0,60 000
Widian Oy,1611937-2,2013,100 000,0,0,0,100 000
Widow Invest Oy,2325696-5,2020,47 500,0,0,0,47 500
Wield VR Oy,3306738-3,2023,66 000,0,0,0,66 000
Wield VR Oy,3306738-3,2025,250 000,0,0,0,250 000
WiFiLocus Oy,3210894-8,2021,50 000,0,0,0,50 000
WiFiLocus Oy,3210894-8,2022,0,311 000,0,0,311 000
Wigel Oy,2819355-3,2020,10 000,0,0,0,10 000
Wigren Catering Oy,2103766-2,2013,94 000,0,0,0,94 000
Wihuri Oy,2557856-2,2017,48 987,0,0,0,48 987
Wihuri Oy,2557856-2,2019,149 750,0,0,0,149 750
Wihuri Oy,2557856-2,2023,235 000,0,0,0,235 000
Wiik Solution Oy,2692184-4,2016,6 200,0,0,0,6 200
Wiima Logistics Oy,2329369-4,2016,101 000,0,0,0,101 000
Wiima Logistics Oy,2329369-4,2017,50 000,0,0,0,50 000
Wiima Logistics Oy,2329369-4,2019,213 000,0,0,0,213 000
Wiima Logistics Oy,2329369-4,2020,100 000,0,0,0,100 000
Wiima Logistics Oy,2329369-4,2021,195 900,0,0,0,195 900
Wiima Logistics Oy,2329369-4,2022,134 148,0,0,0,134 148
Wiima Logistics Oy,2329369-4,2023,47 150,0,0,0,47 150
Wiipurin Erikoiskorsettiliike Oy,0896523-7,2020,96 000,0,0,0,96 000
Wiipurin Erikoiskorsettiliike Oy,0896523-7,2021,4 960,0,0,0,4 960
Wiiste Oy,2457539-4,2012,0,206 000,0,0,206 000
Wiiste Oy,2457539-4,2014,0,164 500,0,0,164 500
Wiiste Oy,2457539-4,2015,55 000,0,0,0,55 000
Wiiste Oy,2457539-4,2020,4 960,0,0,0,4 960
Wiiste Oy,2457539-4,2021,50 000,179 000,0,0,229 000
Wiiste Oy,2457539-4,2023,39 990,0,0,0,39 990
Wiitta Oy,2341622-8,2017,1 972,0,0,0,1 972
Wiitta Oy,2341622-8,2018,5 621,0,0,0,5 621
Wiitta Oy,2341622-8,2019,9 900,0,0,0,9 900
Wiitta Oy,2341622-8,2020,100 000,0,0,0,100 000
Wiitta Oy,2341622-8,2022,4 908,0,0,0,4 908
Wiitta Oy,2341622-8,2023,10 200,0,0,0,10 200
Wiitta Oy,2341622-8,2024,3 600,0,0,0,3 600
Wiitta Oy,2341622-8,2025,8 850,0,0,0,8 850
